12.014825,79.845419
12.015899,79.845730
12.015738,79.846517
12.015505,79.847318
12.015227,79.848303
12.014929,79.849434
12.014845,79.849844
12.014403,79.851326
12.014143,79.852361
12.013905,79.853200
12.013569,79.854518
12.013094,79.854421
12.012603,79.856488
12.012393,79.857314
12.015910,79.858583
12.019467,79.859686
12.022656,79.860616
